method,cluster,num_traces,replay_fitness,replay_precision,align_fitness,align_precision,simplicity,ER,graph_density,graph_entropy
full_log,0,15214,0.9669797292104476,0.6185951162675665,0.9622365844272318,0.6186236197448624,0.5929203539823008,24.44367193092122,0.4411764705882353,23.5804913088206
trace2vec_based,1,2725,0.9833363993816392,0.6498571742474182,0.9799127929933412,0.6498571742474182,0.627906976744186,16.500452528193463,0.5641025641025641,18.504714337550457
trace2vec_based,2,2987,0.9931107727053884,0.4022711505458795,0.997398613710975,0.4022711505458795,0.6074766355140188,32.76731811491619,0.3875,20.15755886081088
trace2vec_based,3,3693,0.96093406476285,0.5326450606514644,0.9553907309005062,0.5326450606514644,0.6103896103896105,23.9476054909798,0.5576923076923077,18.41379284356542
trace2vec_based,4,2588,0.9727454790187892,0.7078006195437905,0.9520084984109528,0.7078474452143542,0.6615384615384615,22.841495122231727,0.4807692307692308,16.53963257172336
trace2vec_based,5,1561,0.9481050087527988,0.78384645111426,0.9282226786297304,0.78384645111426,0.6421052631578946,28.48573015321752,0.3382352941176471,19.97442913572888
trace2vec_based,6,1660,0.9553904620933829,0.4220389041653936,0.8396664815687405,0.4220389041653936,0.6521739130434783,30.880859562173235,0.3761904761904762,16.199470943792562
trace2vec_based,average,15214,0.9713519424867838,0.5715433041917877,0.9520408797101204,0.5715512695418218,0.629469212763264,25.379286213059423,0.4700205030440244,18.37214977005013
entropic_clustering_++,1,7381,0.9818355252044596,0.5304582383353136,0.927959721198282,0.5346786812712458,0.6000000000000001,28.304958206879864,0.4084967320261438,24.072629279626973
entropic_clustering_++,2,1217,0.9087672825423452,0.6373902132998746,0.917252262508158,0.643476422076549,0.6385542168674699,11.37225573253327,0.2058823529411764,10.176307319422929
entropic_clustering_++,3,1283,0.9786155321036548,0.5223367697594501,0.9821093913878696,0.522836814321781,0.6086956521739131,18.399937779786583,0.3208333333333333,17.723673172754957
entropic_clustering_++,4,2123,0.9739882438618394,0.4265311486900902,0.9806264662459436,0.4307801670517149,0.6000000000000001,19.29702589327503,0.238562091503268,14.06498318289816
entropic_clustering_++,5,1389,0.9835836651030994,0.4641241111829347,0.969355716117282,0.4677666083916084,0.5849056603773586,16.817000690429165,0.3104575163398693,20.264465736039348
entropic_clustering_++,6,1821,0.9047750983948304,0.5379037574159525,0.9429923299960894,0.5441629808336684,0.588235294117647,19.42865406118018,0.3291666666666666,17.282882505426866
entropic_clustering_++,average,15214,0.965560124148877,0.5186598516956014,0.9445975525987584,0.5229110481602416,0.6010311184776672,22.746945635518443,0.3427374575876536,19.86877524966102
entropic_clustering_++_norm,1,7353,0.9803397895278854,0.5267850421053764,0.928365234834948,0.5310531053105311,0.6000000000000001,28.51200330450553,0.4019607843137255,24.066821873906385
entropic_clustering_++_norm,2,1313,0.9785879097758544,0.5974100171395924,0.9619157309944506,0.6001919385796546,0.5909090909090908,15.936198180347269,0.2908496732026144,18.092094273200026
entropic_clustering_++_norm,3,2217,0.962491968431358,0.5542547958681752,0.9801964814701954,0.5582761023191003,0.5897435897435898,18.22129555127729,0.2647058823529412,15.015448969493402
entropic_clustering_++_norm,4,1487,0.9499111941658448,0.5411901210011603,0.9610349386966308,0.5471063257065949,0.6097560975609756,18.61078465781268,0.2791666666666667,15.650862479973572
entropic_clustering_++_norm,5,1209,0.9891980360065468,0.4561070608209328,0.9684724617178307,0.458371086278063,0.6179775280898876,20.43087767986213,0.3666666666666666,21.525258774011228
entropic_clustering_++_norm,6,1635,0.9795961370559187,0.5624851508671893,0.9877127574157472,0.5657389635316699,0.6202531645569621,15.52080983123716,0.2625,12.99897539429259
entropic_clustering_++_norm,average,15214,0.9752377512350148,0.5365110436225811,0.951571778913501,0.5405077279186954,0.6022795614177504,22.92107879066652,0.3425768727805744,20.01825335349552
entropic_clustering_randominit,1,7314,0.979339977396827,0.4989389952588245,0.9260749800822262,0.5031618861231729,0.6170212765957447,28.42504354007345,0.4117647058823529,23.97331889504897
entropic_clustering_randominit,2,1527,0.996401953225392,0.5160996907404038,0.99116008884716,0.5211215642870319,0.6000000000000001,20.732941375669423,0.2941176470588235,19.29784995592758
entropic_clustering_randominit,3,1436,0.9824678375599178,0.509642301710731,0.9682608202591249,0.5134455103003617,0.6097560975609756,18.87327400256939,0.3083333333333333,15.49391914484853
entropic_clustering_randominit,4,1154,0.9780220877204044,0.5642936419850959,0.9697913966449112,0.5677016645326505,0.5757575757575757,15.044583544699467,0.284313725490196,18.617471148270408
entropic_clustering_randominit,5,2104,0.9687505760049148,0.5602731929425157,0.9712144759173932,0.5608893956670468,0.6190476190476191,17.469309123742583,0.2320261437908496,14.047216077388809
entropic_clustering_randominit,6,1679,0.9756823874233946,0.639068236485631,0.9825278358138853,0.6433414353332481,0.6202531645569621,15.92152579367711,0.2463235294117647,13.733838163365668
entropic_clustering_randominit,average,15214,0.9793796254515036,0.5305754971868988,0.9523777549147532,0.5342839290023118,0.6121341441639547,22.8415347058601,0.3374122271712243,19.79472576451381
entropic_clustering_split_++,1,3932,0.9877439854743532,0.3730142635030081,0.9729623665003828,0.3741078104819523,0.6097560975609756,18.174370402614564,0.3272058823529412,17.347540905596325
entropic_clustering_split_++,2,2140,0.945464417322904,0.554049827999583,0.9499510522354344,0.5707757588945708,0.6000000000000001,19.43630202428896,0.3455882352941176,21.66212221984245
entropic_clustering_split_++,3,766,0.911529016632771,0.5484600169539418,0.9550698755049766,0.5619883040935673,0.6103896103896105,12.09284322433014,0.2279411764705882,14.218960503842665
entropic_clustering_split_++,4,1481,0.9023831457264936,0.8864299610894941,0.8942566157153158,0.8864299610894941,0.65,25.94860495676314,0.325,17.595942721235026
entropic_clustering_split_++,5,6169,0.9884676819604372,0.5174529815777649,0.9444775621396614,0.5210633841061315,0.5913978494623656,30.96377516139264,0.392156862745098,23.22687337547514
entropic_clustering_split_++,6,726,0.96839064629986,0.5047159218504379,0.97541896385249,0.505571187394485,0.627906976744186,28.7388285202186,0.3208333333333333,21.230349783982245
entropic_clustering_split_++,average,15214,0.9690201530659556,0.5221423073478274,0.9497303206238338,0.5269634906505687,0.6057554368093736,24.49245636138897,0.3506113435251844,20.39033805073205
entropic_clustering_split_++_norm,1,3860,0.9877286408890948,0.3739352346794495,0.9727189144238316,0.3750563590330524,0.6097560975609756,18.116367030856253,0.3308823529411764,17.387898459429174
entropic_clustering_split_++_norm,2,1926,0.9312895798951266,0.6014720077220077,0.9426849383692486,0.609909023850504,0.5802469135802469,18.13203797792936,0.3137254901960784,20.290738228144765
entropic_clustering_split_++_norm,3,1617,0.9515259824619556,0.5237879474399638,0.967177757130064,0.5257873117298038,0.5897435897435898,20.008927284158275,0.2389705882352941,16.161808174913514
entropic_clustering_split_++_norm,4,1069,0.9673324855405212,0.5296518607442977,0.9562070587590474,0.5345037795659595,0.6179775280898876,18.554917447326545,0.2977941176470588,19.310425291294862
entropic_clustering_split_++_norm,5,6039,0.9910407131408752,0.5146791648016009,0.9442764853574556,0.5182032720812452,0.5913978494623656,32.583635367899255,0.392156862745098,24.05206566212065
entropic_clustering_split_++_norm,6,703,0.9830944921648096,0.5517409301193085,0.9783842437146836,0.5587942202291978,0.6000000000000001,28.343223815253705,0.2794117647058823,18.722717185509524
entropic_clustering_split_++_norm,average,15214,0.9764034783780284,0.4936906397391928,0.9561395950093988,0.4973213386450981,0.5967332106735652,24.56546499166163,0.3385605556801398,20.46708512232106
entropic_clustering_split_randominit,1,3983,0.9880679728738546,0.3628718463662608,0.9748224209677776,0.3640122463150586,0.6000000000000001,18.1864484057518,0.3272058823529412,17.144626609324806
entropic_clustering_split_randominit,2,1848,0.9648167729324464,0.5643306059528044,0.9686841733490084,0.5689738043739485,0.6179775280898876,16.573655921752966,0.3125,18.09338170173638
entropic_clustering_split_randominit,3,1402,0.9978830378406988,0.3824769773646613,0.994301262684058,0.3865245128025867,0.6074766355140188,20.43145148179445,0.3137254901960784,20.7396843090916
entropic_clustering_split_randominit,4,1439,0.982762314313629,0.6112156125088173,0.9826464280962592,0.6112156125088173,0.6263736263736264,27.439159665011065,0.3166666666666666,17.77496212001443
entropic_clustering_split_randominit,5,6031,0.9947466734632356,0.5343871249795071,0.9463511275171924,0.5378078462109649,0.6263736263736264,32.40765095217119,0.3856209150326797,23.861602222582658
entropic_clustering_split_randominit,6,511,0.992214415538616,0.2509020260893699,0.9934406056804852,0.2510584250635055,0.5918367346938775,15.836313625865536,0.275,17.89412373567864
entropic_clustering_split_randominit,average,15214,0.9884331455030038,0.4768682265430602,0.965950863345347,0.4794650306698521,0.6155478030327545,24.63109537493738,0.3445834256975214,20.338638444532965
frequency_based,1,3621,0.9793436005524778,0.4214832269850935,0.9328039392820682,0.4240970278555245,0.6202531645569621,31.293475027296488,0.3366013071895425,19.712304176946937
frequency_based,2,2644,0.9801707884473568,0.6642272922944468,0.9789887027341998,0.666090499413544,0.6000000000000001,21.79397268781302,0.3235294117647059,19.736451658101345
frequency_based,3,2653,0.9597917095494308,0.8251303348944067,0.911124633642483,0.8251303348944067,0.6310679611650485,32.8270672068366,0.3639705882352941,21.18524563504664
frequency_based,4,1154,0.9493588525835868,0.7889054355919582,0.9237219411761672,0.7891992551210428,0.65,15.568585272745636,0.4340659340659341,18.2406596879874
frequency_based,5,4372,0.9933343311846968,0.7271482081958964,0.9929557351287706,0.7293935991016283,0.5909090909090908,26.836275224552057,0.3366013071895425,21.30251212873407
frequency_based,6,770,0.9811778347207656,0.6162753296880026,0.968034231697631,0.6162753296880026,0.6338028169014084,6.953200594569849,0.2857142857142857,11.539850271337937
frequency_based,average,15214,0.9779168458160852,0.6596226729972224,0.9554296568772548,0.6612361086059478,0.6131288763178824,26.20451250850957,0.3439195524893005,19.905079354161728
random_clustering,1,2681,0.9518122124354318,0.7179187508765368,0.9314582846049811,0.7179187508765368,0.607843137254902,22.452582415112303,0.3860294117647059,20.68738711650121
random_clustering,2,2481,0.9700889148462044,0.4048482425834452,0.9656564388771116,0.404877491575761,0.6000000000000001,25.95692960546521,0.3333333333333333,22.175103828504525
random_clustering,3,2732,0.9479489285626612,0.7007366482504604,0.9535477346783956,0.7007366482504604,0.6091954022988506,22.91323955570453,0.349673202614379,22.61477608271528
random_clustering,4,2090,0.9451762173856376,0.8360141493692852,0.9250023951581682,0.8360141493692852,0.6263736263736264,26.736225454204813,0.4044117647058823,22.65141383665295
random_clustering,5,2394,0.9565766043516256,0.6630428628050506,0.9621554314148834,0.6924700066316996,0.5841584158415842,25.16992194846112,0.3529411764705882,21.32405312710413
random_clustering,6,2836,0.9549964887140628,0.6421062381327283,0.9555586302790628,0.7033482731347218,0.5833333333333333,22.197552129035103,0.3594771241830065,21.33151187849881
random_clustering,average,15214,0.9545305862529824,0.6572360103228142,0.949437694306604,0.6732872499926307,0.601056839098187,24.07527595991242,0.3632766485718778,21.76615561378679
